"These Lake Michigan phytoplankton data are a portion of a much larger dataset from all of the Laurention Great Lakes, and from additional years."										
"These data are available from Euan Reavie: _Natural Resources Research Institute, University of Minnesota Duluth, 5013 Miller Trunk Hwy, Duluth, MN 55811; _e_mail ereavie@d.umn.edu"										
num	year	lake	Season	DIV	station	sampletype	celltally	cellsperml	biovol	biovolperind
45853	2008	MI	1	1	2	1	1	0.06	15.77	254.47
45854	2008	MI	1	1	2	1	2	0.12	36.97	298.31
45855	2008	MI	1	1	2	1	3	0.19	25.75	138.49
45870	2008	MI	1	1	2	1	1	1.34	67.1	50.27
45871	2008	MI	1	1	2	1	3	4	79.91	19.95
45874	2008	MI	1	1	2	1	2	0.12	561.04	4526.46
45875	2008	MI	1	1	2	1	41	2.54	695.44	273.7
45876	2008	MI	1	1	2	1	1	0.06	26.21	422.87
45877	2008	MI	1	1	2	1	35	2.17	154.73	71.34
45878	2008	MI	1	1	2	1	7	0.43	29.22	67.36
45879	2008	MI	1	1	2	1	43	2.67	203.95	76.53
45880	2008	MI	1	1	2	1	4	0.25	792.64	3197.5
45841	2008	MI	1	2	2	1	118	39.12	19517.47	498.96
45856	2008	MI	1	2	2	1	3	0.99	41670.68	41901.88
45857	2008	MI	1	2	2	1	1	0.33	309.8	934.56
45858	2008	MI	1	2	2	1	2	0.66	178.57	269.35
45859	2008	MI	1	2	2	1	137	45.42	14223.88	313.2
45864	2008	MI	1	2	2	1	1	0.33	248.62	750
45865	2008	MI	1	2	2	1	2	0.66	287.16	433.13
45866	2008	MI	1	2	2	1	4	1.33	776.88	585.89
45867	2008	MI	1	2	2	1	1	0.33	1434.38	4327.02
45882	2008	MI	1	2	2	1	1	0.33	32.06	96.72
45883	2008	MI	1	2	2	1	17	5.64	1079.93	191.63
45884	2008	MI	1	2	2	1	12	3.98	2344.99	589.5
45885	2008	MI	1	2	2	1	1	0.33	861.88	2600
45886	2008	MI	1	2	2	1	2	0.66	1160.23	1750
45839	2008	MI	1	3	2	1	2	2.67	136.99	51.31
45863	2008	MI	1	3	2	1	1	1.34	22.37	16.76
45845	2008	MI	1	4	2	1	10	13.35	1976.49	148.07
45861	2008	MI	1	4	2	1	25	33.37	823.52	24.68
45868	2008	MI	1	4	2	1	4	5.34	693.23	129.84
45887	2008	MI	1	4	2	1	55	73.42	10370.26	141.26
45846	2008	MI	1	5	2	1	2	2.67	11093.1	4155.29
45847	2008	MI	1	5	2	1	2	2.67	6849.32	2565.64
45848	2008	MI	1	5	2	1	2	2.67	7387.83	2767.36
45872	2008	MI	1	5	2	1	44	58.73	11093.22	188.88
45873	2008	MI	1	5	2	1	76	101.45	5301.8	52.26
45840	2008	MI	1	6	2	1	40	53.39	248.69	4.66
45862	2008	MI	1	6	2	1	14	18.69	79.1	4.23
45869	2008	MI	1	6	2	1	28	37.38	469.67	12.57
45881	2008	MI	1	6	2	1	6	8.01	64.3	8.03
45888	2008	MI	1	6	2	1	20	26.7	111.83	4.19
45860	2008	MI	1	7	2	1	4	5.34	6038.58	1130.98
45892	2008	MI	1	1	3	1	7	2.1	1291.59	615.75
45893	2008	MI	1	1	3	1	10	3	1118.22	373.17
45894	2008	MI	1	1	3	1	35	10.49	19103.81	1821.52
45897	2008	MI	1	1	3	1	116	34.76	304.75	8.77
45898	2008	MI	1	1	3	1	19	5.69	815.3	143.2
45899	2008	MI	1	1	3	1	7	2.1	371.22	176.97
45900	2008	MI	1	1	3	1	1	0.3	76.25	254.47
45901	2008	MI	1	1	3	1	5	1.5	234.69	156.64
45916	2008	MI	1	1	3	1	49	14.68	4018.68	273.7
45917	2008	MI	1	1	3	1	91	27.27	2341.83	85.88
45918	2008	MI	1	1	3	1	40	11.99	819.24	68.35
45919	2008	MI	1	1	3	1	59	17.68	3070.25	173.66
45920	2008	MI	1	1	3	1	2	0.6	2050.72	3421.83
45891	2008	MI	1	2	3	1	29	16.09	7181.36	446.32
45902	2008	MI	1	2	3	1	1	0.56	518.53	934.56
45903	2008	MI	1	2	3	1	39	21.64	6302.75	291.28
45904	2008	MI	1	2	3	1	5	2.77	513.22	185
45909	2008	MI	1	2	3	1	1	0.56	38.88	70.08
45910	2008	MI	1	2	3	1	2	1.11	712.55	642.13
45922	2008	MI	1	2	3	1	6	3.33	620.52	186.4
45889	2008	MI	1	3	3	1	1	2	92.26	46.08
45908	2008	MI	1	3	3	1	1	2	25.16	12.57
45895	2008	MI	1	4	3	1	2	4	528.38	131.95
45906	2008	MI	1	4	3	1	10	20.02	432.02	21.58
45911	2008	MI	1	4	3	1	1	2	377.41	188.5
45923	2008	MI	1	4	3	1	28	56.06	7042.19	125.61
45896	2008	MI	1	5	3	1	1	2	8588.21	4289.33
45914	2008	MI	1	5	3	1	38	76.09	13958.34	183.46
45915	2008	MI	1	5	3	1	49	98.11	4751.71	48.43
45890	2008	MI	1	6	3	1	40	80.09	373.03	4.66
45907	2008	MI	1	6	3	1	36	72.08	305.11	4.23
45912	2008	MI	1	6	3	1	50	100.11	1258.04	12.57
45913	2008	MI	1	6	3	1	40	80.09	1006.43	12.57
45921	2008	MI	1	6	3	1	4	8.01	62.9	7.85
45924	2008	MI	1	6	3	1	38	76.09	318.7	4.19
45905	2008	MI	1	7	3	1	3	6.01	5009.72	834.03
45927	2008	MI	1	1	4	1	15	0.96	1978.1	2056.96
45929	2008	MI	1	1	4	1	42	2.69	21.34	7.93
45930	2008	MI	1	1	4	1	4	0.26	41.7	162.6
45931	2008	MI	1	1	4	1	1	0.06	7.4	115.45
45932	2008	MI	1	1	4	1	3	0.19	8.51	44.24
45933	2008	MI	1	1	4	1	1	0.06	54.46	849.41
45934	2008	MI	1	1	4	1	2	0.13	18.51	144.36
45947	2008	MI	1	1	4	1	2	0.13	483.59	3771.49
45948	2008	MI	1	1	4	1	54	3.46	890.97	257.36
45949	2008	MI	1	1	4	1	161	10.32	853.1	82.65
45950	2008	MI	1	1	4	1	11	0.71	53.23	75.48
45951	2008	MI	1	1	4	1	110	7.05	491.77	69.73
45926	2008	MI	1	2	4	1	36	15.62	7411.68	474.58
45935	2008	MI	1	2	4	1	2	0.87	130.14	150
45936	2008	MI	1	2	4	1	1	0.43	264.97	610.78
45938	2008	MI	1	2	4	1	66	28.63	9684.71	338.25
45939	2008	MI	1	2	4	1	3	1.3	293.48	225.5
45953	2008	MI	1	2	4	1	1	0.43	55.73	128.46
45954	2008	MI	1	2	4	1	9	3.9	816.54	209.14
45955	2008	MI	1	2	4	1	1	0.43	240.12	553.5
45956	2008	MI	1	2	4	1	1	0.43	780.87	1800
45937	2008	MI	1	3	4	1	2	4	637.41	159.17
45943	2008	MI	1	3	4	1	1	2	25.16	12.57
45928	2008	MI	1	4	4	1	10	20.02	1670.4	83.43
45941	2008	MI	1	4	4	1	38	76.09	2257.76	29.67
45944	2008	MI	1	4	4	1	2	4	1130.14	282.22
45957	2008	MI	1	4	4	1	60	120.13	15597.7	129.84
45945	2008	MI	1	5	4	1	49	98.11	16890.42	172.16
45946	2008	MI	1	5	4	1	45	90.1	4526.73	50.24
45925	2008	MI	1	6	4	1	4	8.01	37.3	4.66
45942	2008	MI	1	6	4	1	38	76.09	322.06	4.23
45952	2008	MI	1	6	4	1	7	14.02	109.03	7.78
45958	2008	MI	1	6	4	1	10	20.02	83.87	4.19
45940	2008	MI	1	7	4	1	1	2	2415.43	1206.37
45960	2008	MI	1	1	5	1	3	0.17	109.16	654.24
45961	2008	MI	1	1	5	1	15	0.83	1747.65	2094.85
45963	2008	MI	1	1	5	1	84	4.67	39.63	8.48
45964	2008	MI	1	1	5	1	7	0.39	48.92	125.66
45965	2008	MI	1	1	5	1	1	0.06	6.42	115.45
45966	2008	MI	1	1	5	1	1	0.06	2.1	37.7
45967	2008	MI	1	1	5	1	1	0.06	17.47	314.16
45968	2008	MI	1	1	5	1	2	0.11	12.29	110.53
45969	2008	MI	1	1	5	1	1	0.06	8.88	159.59
45982	2008	MI	1	1	5	1	2	4	231.16	57.73
45983	2008	MI	1	1	5	1	2	4	198.14	49.48
45986	2008	MI	1	1	5	1	4	0.22	333.31	1498.22
45987	2008	MI	1	1	5	1	65	3.62	1019.66	282.05
45988	2008	MI	1	1	5	1	1	0.06	19.76	355.33
45989	2008	MI	1	1	5	1	79	4.39	385.02	87.63
45990	2008	MI	1	1	5	1	21	1.17	73.21	62.68
45991	2008	MI	1	1	5	1	36	2	153.23	76.53
45992	2008	MI	1	1	5	1	3	0.17	556.76	3336.82
45959	2008	MI	1	2	5	1	101	18.47	7969.32	431.52
45970	2008	MI	1	2	5	1	4	0.73	670.67	916.95
45971	2008	MI	1	2	5	1	96	17.55	5720.33	325.88
45978	2008	MI	1	2	5	1	1	0.18	21.7	118.65
45979	2008	MI	1	2	5	1	3	0.55	164.01	298.99
45980	2008	MI	1	2	5	1	3	0.55	2241.74	4086.63
45994	2008	MI	1	2	5	1	1	0.18	25.42	139.04
45995	2008	MI	1	2	5	1	6	1.1	274.89	250.56
45996	2008	MI	1	2	5	1	2	0.37	194.33	531.38
45997	2008	MI	1	2	5	1	1	0.18	438.84	2400
45998	2008	MI	1	2	5	1	1	0.18	228.56	1250
45973	2008	MI	1	3	5	1	14	28.03	5034.25	179.59
45977	2008	MI	1	3	5	1	2	4	62.9	15.71
46001	2008	MI	1	3	5	1	30	60.07	503.22	8.38
45962	2008	MI	1	4	5	1	8	16.02	2315.84	144.58
45975	2008	MI	1	4	5	1	29	58.07	1563.1	26.92
45981	2008	MI	1	4	5	1	2	4	475.7	118.79
45999	2008	MI	1	4	5	1	48	96.11	16942.9	176.29
45984	2008	MI	1	5	5	1	35	70.08	12825.9	183.02
45985	2008	MI	1	5	5	1	75	150.17	8079.12	53.8
45976	2008	MI	1	6	5	1	75	150.17	635.65	4.23
45993	2008	MI	1	6	5	1	1	2	16.77	8.38
46000	2008	MI	1	6	5	1	13	26.03	109.03	4.19
45972	2008	MI	1	7	5	1	1	2	4830.87	2412.75
45974	2008	MI	1	7	5	1	2	4	3805.56	950.33
46005	2008	MI	1	1	6	1	2	0.03	27.62	804.25
46006	2008	MI	1	1	6	1	14	0.24	688.8	2865.21
46007	2008	MI	1	1	6	1	1	0.02	17.26	1005.31
46011	2008	MI	1	1	6	1	22	0.38	3.65	9.65
46012	2008	MI	1	1	6	1	12	0.21	26.22	127.24
46013	2008	MI	1	1	6	1	3	0.05	11.34	220.17
46014	2008	MI	1	1	6	1	1	0.02	47.26	2752.09
46015	2008	MI	1	1	6	1	2	0.03	7.8	226.98
46016	2008	MI	1	1	6	1	3	0.05	9.41	182.71
46025	2008	MI	1	1	6	1	1	0.46	16.82	36.82
46026	2008	MI	1	1	6	1	2	0.91	89.69	98.18
46029	2008	MI	1	1	6	1	15	0.26	640.14	2451.38
46030	2008	MI	1	1	6	1	24	0.41	111.09	269.56
46031	2008	MI	1	1	6	1	2	0.03	10.09	293.66
46032	2008	MI	1	1	6	1	123	2.11	181.39	85.88
46033	2008	MI	1	1	6	1	7	0.12	8.26	68.73
46034	2008	MI	1	1	6	1	165	2.83	213.57	75.38
46035	2008	MI	1	1	6	1	3	0.05	146.78	2849.21
46004	2008	MI	1	2	6	1	74	1.54	671.79	437.25
46017	2008	MI	1	2	6	1	1	0.02	19.4	934.56
46018	2008	MI	1	2	6	1	32	0.66	192.56	289.84
46023	2008	MI	1	2	6	1	3	0.06	20.69	332.21
46036	2008	MI	1	2	6	1	2	0.04	4.39	105.79
46037	2008	MI	1	2	6	1	3	0.06	11.81	189.68
46038	2008	MI	1	2	6	1	9	0.19	61.15	327.25
46039	2008	MI	1	2	6	1	5	0.1	41.3	397.83
46040	2008	MI	1	2	6	1	1	0.02	52.32	2520
46041	2008	MI	1	2	6	1	2	0.04	125.18	3014.55
46002	2008	MI	1	3	6	1	2	0.91	76.61	83.86
46022	2008	MI	1	3	6	1	2	0.91	24.29	26.59
46042	2008	MI	1	3	6	1	1	0.46	48.17	105.47
46045	2008	MI	1	3	6	1	10	4.57	74.74	16.36
46008	2008	MI	1	4	6	1	3	1.37	63.06	46.02
46020	2008	MI	1	4	6	1	29	13.25	683.93	51.63
46043	2008	MI	1	4	6	1	34	15.53	1215.54	78.27
46009	2008	MI	1	5	6	1	2	0.91	3947.11	4320.72
46010	2008	MI	1	5	6	1	1	0.46	1748.88	3828.83
46027	2008	MI	1	5	6	1	32	14.62	1276.78	87.35
46028	2008	MI	1	5	6	1	51	23.3	1737.18	74.57
46003	2008	MI	1	6	6	1	20	9.14	42.55	4.66
46021	2008	MI	1	6	6	1	14	6.4	24.6	3.85
46024	2008	MI	1	6	6	1	20	9.14	224.21	24.54
46044	2008	MI	1	6	6	1	80	36.54	298.95	8.18
46019	2008	MI	1	7	6	1	4	1.83	2615.84	1431.72
46050	2008	MI	1	1	7	1	3	0.48	322.64	673.48
46051	2008	MI	1	1	7	1	8	1.28	2048.7	1603.69
46055	2008	MI	1	1	7	1	23	3.67	35.45	9.65
46056	2008	MI	1	1	7	1	7	1.12	134.1	119.97
46057	2008	MI	1	1	7	1	2	0.32	67.91	212.65
46058	2008	MI	1	1	7	1	4	0.64	136.58	213.83
46070	2008	MI	1	1	7	1	1	0.16	10.6	66.37
46071	2008	MI	1	1	7	1	2	0.32	482.11	1509.54
46072	2008	MI	1	1	7	1	81	12.94	3594	277.86
46073	2008	MI	1	1	7	1	1	0.16	46.89	293.66
46074	2008	MI	1	1	7	1	127	20.28	1769.83	87.27
46075	2008	MI	1	1	7	1	5	0.8	54.57	68.35
46076	2008	MI	1	1	7	1	225	35.93	2876.18	80.05
46046	2008	MI	1	2	7	1	2	0.22	17.09	76.82
46049	2008	MI	1	2	7	1	12	1.34	594.58	445.44
46059	2008	MI	1	2	7	1	5	0.56	178.32	320.63
46060	2008	MI	1	2	7	1	3	0.33	65.55	196.44
46065	2008	MI	1	2	7	1	1	0.11	44.27	398.01
46078	2008	MI	1	2	7	1	9	1	186.55	186.34
46079	2008	MI	1	2	7	1	2	0.22	44.38	199.5
46080	2008	MI	1	2	7	1	1	0.11	72.58	652.5
46081	2008	MI	1	2	7	1	1	0.11	255.48	2296.8
46047	2008	MI	1	3	7	1	1	2	217.01	108.39
46052	2008	MI	1	4	7	1	4	8.01	951.39	118.79
46063	2008	MI	1	4	7	1	26	52.06	1018.44	19.56
46066	2008	MI	1	4	7	1	4	8.01	551.96	68.92
46082	2008	MI	1	4	7	1	29	58.07	8718.25	150.15
46053	2008	MI	1	5	7	1	3	6.01	16028.22	2668.4
46054	2008	MI	1	5	7	1	1	2	2096.73	1047.2
46068	2008	MI	1	5	7	1	36	72.08	12721.46	176.49
46069	2008	MI	1	5	7	1	46	92.1	5100.79	55.38
46048	2008	MI	1	6	7	1	20	40.04	186.51	4.66
46064	2008	MI	1	6	7	1	39	78.09	330.54	4.23
46067	2008	MI	1	6	7	1	40	80.09	1006.43	12.57
46077	2008	MI	1	6	7	1	1	2	12.58	6.28
46083	2008	MI	1	6	7	1	13	26.03	109.03	4.19
46061	2008	MI	1	7	7	1	1	2	4294.1	2144.67
46062	2008	MI	1	7	7	1	2	4	3805.56	950.33
46088	2008	MI	1	1	8	1	9	0.52	346.66	662.32
46089	2008	MI	1	1	8	1	23	1.34	3671.34	2744.75
46093	2008	MI	1	1	8	1	15	0.87	8.16	9.35
46094	2008	MI	1	1	8	1	6	0.35	49.69	142.42
46095	2008	MI	1	1	8	1	1	0.06	11.69	201.06
46096	2008	MI	1	1	8	1	4	0.23	31.49	135.39
46107	2008	MI	1	1	8	1	1	1.34	100.64	75.4
46108	2008	MI	1	1	8	1	3	4	141.64	35.37
46111	2008	MI	1	1	8	1	11	0.64	1589.95	2485.41
46112	2008	MI	1	1	8	1	1	0.06	46.04	791.68
46113	2008	MI	1	1	8	1	51	2.97	787.36	265.47
46114	2008	MI	1	1	8	1	91	5.29	449.28	84.89
46115	2008	MI	1	1	8	1	3	0.17	11.66	66.81
46116	2008	MI	1	1	8	1	265	15.41	1197.4	77.7
46117	2008	MI	1	1	8	1	2	0.12	408.01	3507.91
46087	2008	MI	1	2	8	1	27	10.56	4791.59	453.6
46098	2008	MI	1	2	8	1	9	3.52	1152.17	327.22
46099	2008	MI	1	2	8	1	5	1.96	514.97	263.25
46103	2008	MI	1	2	8	1	1	0.39	125.29	320.25
46104	2008	MI	1	2	8	1	1	0.39	113.94	291.23
46119	2008	MI	1	2	8	1	2	0.78	106.23	135.76
46120	2008	MI	1	2	8	1	4	1.57	339.25	216.78
46121	2008	MI	1	2	8	1	4	1.57	525.73	335.94
46122	2008	MI	1	2	8	1	5	1.96	915.5	468
46084	2008	MI	1	3	8	1	3	4	459.18	114.67
46085	2008	MI	1	3	8	1	1	1.34	301.93	226.2
46097	2008	MI	1	3	8	1	40	53.39	223.65	4.19
46123	2008	MI	1	3	8	1	1	1.34	114.46	85.75
46090	2008	MI	1	4	8	1	2	2.67	380.56	142.55
46100	2008	MI	1	4	8	1	31	41.38	1270.11	30.69
46101	2008	MI	1	4	8	1	1	1.34	44.73	33.51
46105	2008	MI	1	4	8	1	1	1.34	536.76	402.12
46124	2008	MI	1	4	8	1	28	37.38	4626.16	123.78
46091	2008	MI	1	5	8	1	2	2.67	3890.13	1457.18
46092	2008	MI	1	5	8	1	2	2.67	5669.56	2123.72
46109	2008	MI	1	5	8	1	34	45.38	8341.11	183.79
46110	2008	MI	1	5	8	1	59	78.75	4629.37	58.78
46086	2008	MI	1	6	8	1	112	149.5	696.32	4.66
46102	2008	MI	1	6	8	1	29	38.71	163.86	4.23
46106	2008	MI	1	6	8	1	11	14.68	184.51	12.57
46118	2008	MI	1	6	8	1	4	5.34	39.14	7.33
46125	2008	MI	1	6	8	1	35	46.72	195.69	4.19
46128	2008	MI	1	1	9	1	26	3.11	2096.68	673.85
46129	2008	MI	1	1	9	1	7	0.84	330.23	394.21
46130	2008	MI	1	1	9	1	33	3.95	6754.84	1710.43
46134	2008	MI	1	1	9	1	12	1.44	13.01	9.06
46135	2008	MI	1	1	9	1	10	1.2	141.86	118.54
46136	2008	MI	1	1	9	1	4	0.48	81.49	170.24
46137	2008	MI	1	1	9	1	3	0.36	98.25	273.67
46138	2008	MI	1	1	9	1	1	0.12	17.28	144.36
46150	2008	MI	1	1	9	1	3	6.01	528.38	87.96
46153	2008	MI	1	1	9	1	13	1.56	2502.43	1608.5
46154	2008	MI	1	1	9	1	102	12.21	3704.65	303.49
46155	2008	MI	1	1	9	1	1	0.12	42.52	355.33
46156	2008	MI	1	1	9	1	73	8.74	772.88	88.47
46157	2008	MI	1	1	9	1	9	1.08	76.13	70.69
46158	2008	MI	1	1	9	1	137	16.4	1331.96	81.24
46159	2008	MI	1	1	9	1	4	0.48	1583.86	3308.71
46127	2008	MI	1	2	9	1	39	1.84	819.01	445.76
46139	2008	MI	1	2	9	1	3	0.14	100.49	711.01
46140	2008	MI	1	2	9	1	26	1.23	378.75	309.21
46141	2008	MI	1	2	9	1	1	0.05	9.42	200
46145	2008	MI	1	2	9	1	1	0.05	10.98	232.98
46146	2008	MI	1	2	9	1	1	0.05	4.13	87.6
46161	2008	MI	1	2	9	1	8	0.38	48.43	128.51
46162	2008	MI	1	2	9	1	1	0.05	12.15	257.95
46163	2008	MI	1	2	9	1	3	0.14	60.77	430
46164	2008	MI	1	2	9	1	1	0.05	25.44	540
46165	2008	MI	1	2	9	1	1	0.05	22.61	480
46131	2008	MI	1	4	9	1	2	4	507.41	126.71
46143	2008	MI	1	4	9	1	26	52.06	1423.49	27.34
46147	2008	MI	1	4	9	1	1	2	301.93	150.8
46166	2008	MI	1	4	9	1	32	64.07	8029.75	125.33
46132	2008	MI	1	5	9	1	1	2	4227.01	2111.16
46133	2008	MI	1	5	9	1	1	2	6986.3	3489.27
46151	2008	MI	1	5	9	1	33	66.07	12190.39	184.5
46152	2008	MI	1	5	9	1	53	106.12	6480.91	61.07
46126	2008	MI	1	6	9	1	230	460.51	2144.91	4.66
46144	2008	MI	1	6	9	1	22	44.05	186.46	4.23
46148	2008	MI	1	6	9	1	43	86.1	1081.91	12.57
46149	2008	MI	1	6	9	1	30	60.07	754.82	12.57
46160	2008	MI	1	6	9	1	4	8.01	62.9	7.85
46167	2008	MI	1	6	9	1	19	38.04	159.35	4.19
46142	2008	MI	1	7	9	1	2	4	65243.94	16292.86
46172	2008	MI	1	1	10	1	15	1.14	5467.82	4788.78
46173	2008	MI	1	1	10	1	2	0.15	612.19	4021.25
46174	2008	MI	1	1	10	1	16	1.22	24130.7	19813.07
46178	2008	MI	1	1	10	1	44	3.35	113.64	33.93
46179	2008	MI	1	1	10	1	22	1.68	657.43	392.58
46180	2008	MI	1	1	10	1	2	0.15	129.49	850.59
46181	2008	MI	1	1	10	1	1	0.08	17.94	235.62
46182	2008	MI	1	1	10	1	1	0.08	581.91	7644.69
46183	2008	MI	1	1	10	1	10	0.76	1542.82	2026.83
46184	2008	MI	1	1	10	1	3	0.23	138.8	607.8
46185	2008	MI	1	1	10	1	1	0.08	48.59	638.37
46202	2008	MI	1	1	10	1	4	5.34	573.19	107.35
46203	2008	MI	1	1	10	1	5	6.67	169.08	25.33
46206	2008	MI	1	1	10	1	6	0.46	6525.3	15233.46
46207	2008	MI	1	1	10	1	123	9.36	10363.41	1106.88
46208	2008	MI	1	1	10	1	2	0.15	257.51	1691.49
46209	2008	MI	1	1	10	1	116	8.83	3236.25	366.51
46210	2008	MI	1	1	10	1	23	1.75	462.57	264.21
46211	2008	MI	1	1	10	1	96	7.31	2237.04	306.13
46212	2008	MI	1	1	10	1	8	0.61	7443.38	12223.12
46171	2008	MI	1	2	10	1	29	4.62	8272.36	1789.76
46187	2008	MI	1	2	10	1	17	2.71	3727.02	1375.55
46194	2008	MI	1	2	10	1	1	0.16	163.52	1026
46195	2008	MI	1	2	10	1	1	0.16	148.53	931.92
46196	2008	MI	1	2	10	1	1	0.16	51.38	322.37
46197	2008	MI	1	2	10	1	1	0.16	560.32	3515.6
46198	2008	MI	1	2	10	1	1	0.16	2605.33	16346.52
46214	2008	MI	1	2	10	1	9	1.43	664.02	462.91
46215	2008	MI	1	2	10	1	3	0.48	372.55	779.15
46216	2008	MI	1	2	10	1	1	0.16	210.38	1320
46217	2008	MI	1	2	10	1	2	0.32	774.59	2430
46218	2008	MI	1	2	10	1	1	0.16	1434.43	9000
46168	2008	MI	1	3	10	1	4	5.34	565.55	105.92
46169	2008	MI	1	3	10	1	1	1.34	169.84	127.23
46186	2008	MI	1	3	10	1	4	5.34	648.59	121.48
46188	2008	MI	1	3	10	1	8	10.68	509.51	47.71
46193	2008	MI	1	3	10	1	1	1.34	19.57	14.66
46219	2008	MI	1	3	10	1	1	1.34	72.08	54
46175	2008	MI	1	4	10	1	3	4	784.94	196.02
46191	2008	MI	1	4	10	1	36	48.05	960.53	19.99
46199	2008	MI	1	4	10	1	1	1.34	536.76	402.12
46220	2008	MI	1	4	10	1	31	41.38	6080.07	146.93
46176	2008	MI	1	5	10	1	2	2.67	7086.95	2654.65
46177	2008	MI	1	5	10	1	1	1.34	2415.43	1809.56
46204	2008	MI	1	5	10	1	43	57.4	10499.76	182.93
46205	2008	MI	1	5	10	1	71	94.77	5266.55	55.57
46170	2008	MI	1	6	10	1	152	202.89	945	4.66
46192	2008	MI	1	6	10	1	27	36.04	152.56	4.23
46200	2008	MI	1	6	10	1	79	105.45	1325.13	12.57
46201	2008	MI	1	6	10	1	55	73.42	922.56	12.57
46213	2008	MI	1	6	10	1	1	1.34	11.18	8.38
46221	2008	MI	1	6	10	1	17	22.69	95.05	4.19
46189	2008	MI	1	7	10	1	1	1.34	17713.17	13270.12
46190	2008	MI	1	7	10	1	3	4	2678.81	668.96
46224	2008	MI	1	1	11	1	2	0.33	732.7	2199.12
46226	2008	MI	1	1	11	1	4	0.67	7.15	10.74
46227	2008	MI	1	1	11	1	7	1.17	109.01	93.48
46228	2008	MI	1	1	11	1	1	0.17	4.81	28.86
46238	2008	MI	1	1	11	1	11	1.83	644.77	351.86
46239	2008	MI	1	1	11	1	1	0.17	31.31	187.94
46240	2008	MI	1	1	11	1	200	33.32	2867.96	86.08
46241	2008	MI	1	1	11	1	1	0.17	11.78	70.69
46242	2008	MI	1	1	11	1	297	49.48	4019.54	81.24
46223	2008	MI	1	2	11	1	18	1.28	578.69	452.58
46229	2008	MI	1	2	11	1	3	0.21	118.94	558.14
46231	2008	MI	1	2	11	1	14	0.99	258.82	260.25
46232	2008	MI	1	2	11	1	3	0.21	29.79	139.78
46235	2008	MI	1	2	11	1	1	0.07	285.97	4025.71
46244	2008	MI	1	2	11	1	3	0.21	21.74	102.01
46245	2008	MI	1	2	11	1	2	0.14	15.39	108.34
46246	2008	MI	1	2	11	1	2	0.14	48.59	342
46230	2008	MI	1	3	11	1	2	0.93	152.76	163.63
46247	2008	MI	1	3	11	1	1	0.47	14.59	31.25
46225	2008	MI	1	4	11	1	10	4.67	109.38	23.43
46233	2008	MI	1	4	11	1	15	7	199.53	28.5
46248	2008	MI	1	4	11	1	46	21.47	1529.13	71.21
46236	2008	MI	1	5	11	1	20	9.34	1139.21	122.02
46237	2008	MI	1	5	11	1	47	21.94	1000.04	45.58
46222	2008	MI	1	6	11	1	10	4.67	21.74	4.66
46234	2008	MI	1	6	11	1	2	0.93	3.95	4.23
46243	2008	MI	1	6	11	1	1	0.47	5.73	12.27
46249	2008	MI	1	6	11	1	11	5.14	42.01	8.18
46252	2008	MI	1	1	12	1	9	0.38	3.44	9.12
46253	2008	MI	1	1	12	1	2	0.08	16.01	190.85
46254	2008	MI	1	1	12	1	1	0.04	10.46	249.36
46267	2008	MI	1	1	12	1	1	0.04	85.36	2035.76
46268	2008	MI	1	1	12	1	49	2.06	553.86	269.56
46269	2008	MI	1	1	12	1	78	3.27	289.35	88.47
46270	2008	MI	1	1	12	1	7	0.29	22.77	77.58
46271	2008	MI	1	1	12	1	235	9.85	754.14	76.53
46250	2008	MI	1	2	12	1	41	0.56	277	492.65
46255	2008	MI	1	2	12	1	18	0.25	74.81	303.06
46256	2008	MI	1	2	12	1	13	0.18	48.85	274.03
46261	2008	MI	1	2	12	1	1	0.01	5.75	419.25
46263	2008	MI	1	3	12	1	2	2	56.61	28.27
46251	2008	MI	1	4	12	1	11	11.01	1255.16	113.98
46259	2008	MI	1	4	12	1	23	23.03	573.51	24.91
46262	2008	MI	1	4	12	1	2	2	301.93	150.8
46273	2008	MI	1	4	12	1	40	40.04	6850.85	171.08
46265	2008	MI	1	5	12	1	42	42.05	8123.33	193.2
46266	2008	MI	1	5	12	1	125	125.14	6245.35	49.91
46260	2008	MI	1	6	12	1	12	12.01	50.85	4.23
46264	2008	MI	1	6	12	1	55	55.06	15568.22	282.74
46272	2008	MI	1	6	12	1	10	10.01	77.58	7.75
46274	2008	MI	1	6	12	1	23	23.03	96.45	4.19
46257	2008	MI	1	7	12	1	1	1	733.86	733.04
46258	2008	MI	1	7	12	1	2	2	37448.64	18703.52
46275	2008	MI	1	8	12	1	2	2	37.74	18.85
49274	2008	MI	2	1	1	2	1	0.78	1893.31	2417.46
49317	2008	MI	2	1	1	1	1	0.52	50.25	96.21
49278	2008	MI	2	1	1	2	1	0.78	108.51	138.54
49318	2008	MI	2	1	1	1	246	128.49	31948.66	248.65
49279	2008	MI	2	1	1	2	52	40.73	10781.78	264.74
49319	2008	MI	2	1	1	1	27	14.1	881.31	62.49
49280	2008	MI	2	1	1	2	1	0.78	66.43	84.82
49320	2008	MI	2	1	1	1	2	1.05	1739.16	1664.84
49321	2008	MI	2	1	1	1	15	7.84	2551.69	325.69
49281	2008	MI	2	1	1	2	1	0.78	297.71	380.13
49322	2008	MI	2	1	1	1	7	3.66	522.95	143.03
49282	2008	MI	2	1	1	2	37	28.98	8469.16	268.81
49283	2008	MI	2	1	1	2	1	0.78	355.19	453.52
